title,url,date,summary,section
Κασσελάκης: Καταθέτουμε πρόταση για Προανακριτική για τα Τέμπη εάν…,https://www.protagon.gr/epikairotita/politiki/syriza-kasselakis-katathetoume-protasi-gia-proanakritiki-epitropi-gia-ta-tebi-ean-44342908531,2024-03-28,Το συγκεκριμένο αίτημα θα κατατεθεί εφόσον «ο Πρωθυπουργός δεσμευθεί ότι η ΝΔ θα υπερψηφίσει» προκειμένου «ο Κώστας...,
Χατζηδάκης για αντιπολίτευση: Περισσότερο από τα Τέμπη τους νοιάζουν οι ψήφοι,https://www.protagon.gr/epikairotita/xatzidakis-perissotero-apo-ta-tebi-tous-noiazoun-oi-psifoi-44342907858,2024-03-27,Ο μόνος κερδισμένος από ενδεχόμενη συγκάλυψη των ευθυνών για αυτή την τραγωδία είναι σε καθαρά πολιτικό επίπεδο...,
"Τριαντόπουλος για τα περί «μπαζώματος» στα Τέμπη: «Δεν υπήρχαν εντολές, υπήρχαν πρωτόκολλα»",https://www.protagon.gr/epikairotita/triantopoulos-gia-ta-peri-bazwmatos-sta-tebi-den-ypirxan-entoles-ypirxan-prwtokolla-44342907529,2024-03-27,"«Για όσους βιάστηκαν να πουν ότι κρύβομαι, είτε από σκοπιμότητα είτε γιατί δεν γνώριζαν, να πω ότι...",
Η ΝΔ διέγραψε τον Μιχάλη Ταμήλο μετά τα όσα εξοργιστικά είπε για τα Τέμπη,https://www.protagon.gr/epikairotita/i-nd-diegrapse-ton-mixali-tamilo-meta-ta-osa-eksorgistika-eipe-gia-ta-tebi-44342907107,2024-03-26,«Η ζωή συνεχίζεται. Ο καθένας έχει τα προβλήματά του...» έφτασε στο σημείο να πει για τους συγγενείς...,
"Πολιτικό μοντάζ: Το δημοσίευμα για τα Τέμπη, οι αντιδράσεις, η πρόταση δυσπιστίας",https://www.protagon.gr/epikairotita/politiko-montaz-to-dimosievma-gia-ta-tebi-oi-antidraseis-i-protasi-dyspistias-44342906195,2024-03-24,"Το ρεπορτάζ του «Βήματος της Κυριακής», με τον εντυπωσιοθηρικό τίτλο περί «μονταζιέρας» στα Τέμπη, προκάλεσε αλυσιδωτές αντιδράσεις,...",
ΝΔ: Η Δικαιοσύνη έχει στα χέρια της αυτούσιο το υλικό για τα Τέμπη,https://www.protagon.gr/epikairotita/nd-i-dikaiosyni-exei-sta-xeria-tis-aftousio-to-yliko-gia-ta-tebi-44342905972,2024-03-24,«Η απόδειξη ότι δεν υπήρξε καμία προσπάθεια κρατικής “μονταζιέρας” είναι το γεγονός ότι πολλά μέσα ενημέρωσης (μεταξύ αυτών και η δημόσια...,
Μαρινάκης για τα περί «μονταζιέρας» στα Τέμπη: Δημοσιογραφική κηλίδα στην ιστορία του «Βήματος»,https://www.protagon.gr/epikairotita/marinakis-gia-ta-peri-montazieras-sta-tebi-dimosiografiki-kilida-stin-istoria-tou-vimatos-44342905898,2024-03-24,"Σε οξείς τόνους, αλλά και επί της ουσίας, η απάντηση του κυβερνητικού εκπροσώπου για το πρωτοσέλιδο του...",
Μαρινάκης: Επτά αλήθειες για τα Τέμπη,https://www.protagon.gr/epikairotita/marinakis-gia-tebi-epta-alitheies-gia-ta-tebi-44342905770,2024-03-23,"Ο υφυπουργός παρά τω Πρωθυπουργώ και κυβερνητικός εκπρόσωπος Παύλος Μαρινάκης, γράφει για το τραγικό δυστύχημα στα Τέμπη και αναλύει επτά αλήθειες...",
Τέμπη: Σε κατ’ οίκον περιορισμό o προϊστάμενος κυκλοφορίας της Διεύθυνσης Επιθεώρησης Λάρισας,https://www.protagon.gr/epikairotita/tebi-se-kat-oikon-periorismo-o-proistamenos-kykloforias-tis-diefthynsis-epithewrisis-larisas-44342905239,2024-03-22,Η δίωξη σε βάρος του Δημήτρη Νικολάου είναι σε βαθμό κακουργήματος και σχετίζεται με την τοποθέτηση του...,
Φλωρίδης για Τέμπη: Δεν θα έβαζα υποψηφιότητα στις εκλογές αν είχα πολιτική ευθύνη,https://www.protagon.gr/epikairotita/flwridis-gia-tebi-den-tha-evaza-ypopsifiotita-stis-ekloges-an-eixa-politiki-efthyni-44342904742,2024-03-22,"Σήμερα δεν θα οδηγούσε πουθενά τυχόν παραίτηση του κ. Καραμανλή από τη βουλευτική του ασυλία, έσπευσε να...",
Τέμπη: Ελεύθεροι με εγγύηση άνω του €1 εκατ. οι δύο πρώτοι κατηγορούμενοι για τη σύμβαση 717,https://www.protagon.gr/epikairotita/tebi-eleftheroi-me-eggyisi-anw-tou-e1-ekat-oi-dyo-prwtoi-katigoroumenoi-gia-ti-symvasi-717-44342904727,2024-03-22,"Σε απολογία ενώπιον της ευρωπαίας ανακρίτριας Χριστίνας Σαλάππα, έχουν κληθεί 14 δημόσιοι υπάλληλοι της ΕΡΓΟΣΕ για απάτη...",
Κυβέρνηση για ΣΥΡΙΖΑ: Εκτός από βδέλλες είναι και υποκριτές – από τα Τέμπη μέχρι τον Γρηγορόπουλο και τη Μαρφίν,https://www.protagon.gr/epikairotita/kyvernisi-gia-syriza-ektos-apo-vdelles-einai-kai-ypokrites-apo-ta-tebi-mexri-ton-grigoropoulo-kai-ti-marfin-44342904190,2024-03-21,"Κουνάνε το δάχτυλο για τον νόμο περί ευθύνης υπουργών αλλά ξεχνάνε ότι επί των ημερών τους, όταν...",
Με επιστολή στον Τασούλα ο Σπίρτζης ζητεί να ελεγχθεί για τα Τέμπη,https://www.protagon.gr/epikairotita/me-epistoli-ston-tasoula-o-spirtzis-zitei-na-elegxthei-gia-ta-tebi-44342904147,2024-03-21,Ο πρώην υπουργός Μεταφορών ζητεί την ενεργοποίηση του άρθρου 86 παρ. 5 του Συντάγματος και τη σύσταση ειδικής προανακριτικής επιτροπής για...,
Βορίδης για Τέμπη: Κάποιοι λένε ψέματα για τη «λαϊκή νομοθετική πρωτοβουλία» για να βγει το «λαϊκιστικό μεροκάματο»,https://www.protagon.gr/epikairotita/voridis-gia-tebi-kapoioi-lene-psemata-gia-ti-laiki-nomothetiki-prwtovoulia-gia-na-vgei-to-laikistiko-merokamato-44342903803,2024-03-20,"«Αν φέρουμε εδώ ένα νόμο και πούμε ότι καταργούμε το άρθρο 86 του Συντάγματος, καταργείται;», ρώτησε τους...",
Ανδρουλάκης για τα Τέμπη: Προσβλητική για τα θύματα και τους συγγενείς η στάση της κυβέρνησης,https://www.protagon.gr/epikairotita/androulakis-gia-ta-tebi-prosvlitiki-i-stasi-tis-kyvernisis-gia-ta-thymata-kai-tous-syggeneis-44342903769,2024-03-20,«Είπε ο Πρωθυπουργός ότι είναι αδιανόητο να κατηγορείται η Εξεταστική Επιτροπή που κάλεσε δεκάδες μάρτυρες. Ναι κάλεσε...,
Μαρινάκης για Τέμπη και για «βδέλλες» που προσπαθούν να κάνουν καριέρα δίπλα σε μια πονεμένη μάνα,https://www.protagon.gr/epikairotita/marinakis-gia-tebi-kai-gia-vdelles-pou-prospathoun-na-kanoun-kariera-dipla-se-mia-ponemeni-mana-44342903470,2024-03-20,«Δεν κάνουμε αντιπαράθεση με κανέναν άνθρωπο που βιώνει τον ανθρώπινο πόνο. Αλλά δεν υπάρχει καμία ένδειξη για...,
Διπλή ανακοίνωση και διχογνωμία στην Ενωση Διοικητικών Δικαστών για τα Τέμπη,https://www.protagon.gr/epikairotita/dipli-anakoinwsi-meta-ti-dixognwmia-stin-enwsi-dioikitikwn-dikastwn-gia-ta-tebi-44342903345,2024-03-20,"Δύο ανακοινώσεις, μια για την πλειοψηφία και μια για τη μειοψηφία, εξέδωσε η ΕΔΔ με αφορμή τη...",
Σε υψηλούς τόνους η συζήτηση για τα Τέμπη στη Βουλή,https://www.protagon.gr/epikairotita/i-syzitisi-sti-vouli-gia-to-porisma-tis-eksetastikis-gia-ta-tebi-44342903337,2024-03-20,"Με τους συγγενείς των θυμάτων της σιδηροδρομικής τραγωδίας να παρακολουθούν από τα θεωρεία της αίθουσας της Ολομελείας, απόντος του Πρωθυπουργού, και...",
Τέμπη: Αίτημα συγγενών θυμάτων να μην εφαρμοστεί ο νόμος περί ευθύνης υπουργών,https://www.protagon.gr/epikairotita/tebi-aitima-syggenwn-thymatwn-na-min-efarmostei-o-nomos-peri-efthynis-ypourgwn-44342903141,2024-03-19,Την άρση της ασυλίας του Κώστα Αχ. Καραμανλή και του Χρήστου Σπίρτζη ζητούν με αίτημα που απέστειλαν...,
Μητσοτάκης για Τέμπη: Λυπάμαι που κάποιοι μιλούν για μπάζωμα – Τον λόγο έχει η Δικαιοσύνη,https://www.protagon.gr/epikairotita/mitsotakis-gia-tebi-lypamai-pou-kapoioi-miloun-gia-bazwma-ton-logo-exei-i-dikaiosyni-44342898415,2024-03-12,Ο Πρωθυπουργός προκάλεσε τα κόμματα της αντιπολίτευσης να καταθέσουν αίτημα προκαταρκτικής με συγκεκριμένο όμως κατηγορητήριο. «Πολιτικοί αρχηγοί...,
Εξεταστική για Τέμπη: Εγκρίθηκε το πόρισμα της ΝΔ,https://www.protagon.gr/epikairotita/eksetastiki-gia-tebi-egkrithike-to-porisma-tis-nd-44342898338,2024-03-11,"Το πόρισμα του κυβερνώντος κόμματος, κατά το οποίο «εάν είχαν τηρηθεί απαρέγκλιτα οι κανόνες του Γενικού Κανονισμού Κινήσεως το δυστύχημα δεν...",
"Ενταση στην Εξεταστική για τα Τέμπη: Στην αίθουσα η Ζωή Κωνσταντοπούλου, χωρίς να είναι μέλος",https://www.protagon.gr/epikairotita/entasi-stin-eksetastiki-gia-ta-tebi-stin-aithousa-i-zwi-kwnstantopoulou-xwris-na-einai-melos-44342898291,2024-03-11,"Σύμφωνα με τους βουλευτές της πλειοψηφίας στην επιτροπή, η πρόεδρος της Πλεύσης Ελευθερίας «επέδειξε αυταρχικότητα, αντιδημοκρατική και...",
Το πόρισμα της ΝΔ για τα Τέμπη: Εάν είχε τηρηθεί ο Κανονισμός Κίνησης το δυστύχημα δεν θα είχε συμβεί,https://www.protagon.gr/epikairotita/to-porisma-tis-nd-gia-ta-tebi-ean-eixe-tirithei-o-kanonismos-kinisis-to-dystyxima-den-tha-eixe-symvei-44342897526,2024-03-10,«Το βασικό συμπέρασμα που προκύπτει από το σύνολο των δεδομένων είναι ότι ο Γενικός Κανονισμός Κινήσεως παραβιάστηκε...,
Τέμπη: Η κυβέρνηση να διαφυλάξει τον ηθικό νόμο,https://www.protagon.gr/apopseis/tebi-i-kyvernisi-na-diafylaksei-ton-ithiko-nomo-44342893397,2024-03-04,"Είναι εντυπωσιακός ο αριθμός των ανθρώπων που ψήφισαν ΝΔ, οι οποίοι εκφράζουν τη δυσαρέσκεια ή και την οργή τους για τον...",
Μητσοτάκης: Οι ένοχοι για τα Τέμπη θα τιμωρηθούν,https://www.protagon.gr/epikairotita/mitsotakis-oi-enoxoi-gia-ta-tebi-tha-timwrithoun-44342892908,2024-03-03,"Στο θέμα του δυστυχήματος στάθηκε ο Πρωθυπουργός στην εβδομαδιαία ανάρτησή του στο Facebook, τονίζοντας ότι η Δικαιοσύνη «θα σταθεί στο ύψος...",
Μαρινάκης: Το «μπάζωμα» στα Τέμπη ήταν επιχειρησιακή ανάγκη και όχι απόπειρα συγκάλυψης,https://www.protagon.gr/epikairotita/marinakis-to-bazwma-sta-tebi-itan-epixeirisiaki-anagki-kai-oxi-apopeira-sygkalypsis-44342892502,2024-03-02,Ουδέποτε ο Κώστας Αγοραστός κατονόμασε τον Χρήστο Τριαντόπουλο ως τον άνθρωπο που έδωσε την εντολή για το...,
"Τέμπη: Στις 5 Απριλίου η αγωγή κατά ΟΣΕ, Hellenic Train – απερρίφθη το αίτημα αναβολής",https://www.protagon.gr/epikairotita/tebi-stis-5-apriliou-i-agwgi-kata-ose-hellenic-train-aperrifthi-to-aitima-anavolis-44342891832,2024-03-01,"Κατά την έναρξη της συζήτησης, οι δικηγόροι των δύο εναγόμενων εταιρειών ζήτησαν να μην προχωρήσει το δικαστήριο...",
Μητσοτάκης: Στα Τέμπη συγκρούστηκαν ανθρώπινα λάθη με χρόνιες παθογένειες της διοίκησης,https://www.protagon.gr/epikairotita/mitsotakis-tha-synexisoume-tis-metarrythmiseis-me-ton-idio-rythmo-44342891620,2024-02-29,«Τις τελικές απαντήσεις για την απόδοση ευθυνών μπορεί να δώσει μόνο η Δικαιοσύνη» τόνισε ο Πρωθυπουργός στο...,
Στο Πρωτοδικείο η πρώτη αγωγή για τα Τέμπη – Ζητούν 1 εκατ. ευρώ από την Hellenic Train,https://www.protagon.gr/epikairotita/sto-prwtodikeio-i-prwti-agwgi-gia-ta-tebi-zitoun-1-ekat-evrw-apo-tin-hellenic-train-44342891364,2024-02-29,"Συγγενείς του ελεγκτή του μοιραίου Ιntercity που βρήκε τραγικό θάνατο στο δυστύχημα, στρέφονται κατά της Hellenic Train...",
Στους βουλευτές-μέλη της Εξεταστικής η δικογραφία για τα Τέμπη – τι περιλαμβάνει,https://www.protagon.gr/epikairotita/stous-vouleftes-meli-tis-eksetastikis-i-dikografia-gia-ta-tebi-ti-perilamvanei-44342891296,2024-02-29,"Σύμφωνα με κοινοβουλευτικές πηγές η δικογραφία θα είναι στη διάθεση των βουλευτών για μία εβδομάδα, χρονικό διάστημα...",
Κυβέρνηση: Τυμβωρυχία ΣΥΡΙΖΑ το πανό στα γραφεία του για τα Τέμπη,https://www.protagon.gr/epikairotita/kyvernisi-tymvwryxia-syriza-to-pano-sta-grafeia-tou-gia-ta-tebi-44342891236,2024-02-29,"«Δεν μπορεί να κάνουμε πολιτική και καμπάνιες πάνω σε ένα τραγικό δυστύχημα», υπογράμμισε ο κυβερνητικός εκπρόσωπος Παύλος Μαρινάκης",
"Eισαγγελείς κατά δικηγόρων για Τέμπη: Ας εκλείψουν δημόσιες απαξιωτικές, επικοινωνιακού τύπου δηλώσεις",https://www.protagon.gr/epikairotita/eisaggeleis-kata-dikigorwn-gia-tebi-as-ekleipsoun-dimosies-apaksiwtikes-epikoinwniakou-typou-dilwseis-44342891175,2024-02-29,Απάντηση της Ενωσης Εισαγγελέων Ελλάδος στις βολές αντιπροσωπείας των δικηγορικών συλλόγων αναφορικά με τις ενέργειες της Εισαγγελέως...,
Τέμπη: Τι θα ψάξει ο νέος πραγματογνώμονας για την έκρηξη στο μοιραίο τρένο,https://www.protagon.gr/epikairotita/tebi-ti-psahnei-o-neos-pragmatognwmonas-gia-tin-ekriksi-sto-moiraio-treno-44342890826,2024-02-28,Στο επίκεντρο η έκρηξη που ακολούθησε τη σύγκρουση των δύο αμαξοστοιχιών. Νέες έρευνες για την εύφλεκτη ύλη...,
Σταϊκούρας: Εθνική τραγωδία τα Τέμπη – Iσχυρή δέσμευση απέναντι σε ένα διπλό καθήκον,https://www.protagon.gr/epikairotita/staikouras-ethniki-tragwdia-ta-tebi-isxyri-desmefsi-apenanti-se-ena-diplo-kathikon-44342890728,2024-02-28,Ο υπουργός Υποδομών και Μεταφορών τονίζει ότι «κοινή συνισταμένη όλων των ενεργειών είναι η συνολική αναβάθμιση του...,
Σακελλαροπούλου για τα Τέμπη: «Η οδύνη παραμένει αμείωτη και τα ερωτήματα δίχως απάντηση»,https://www.protagon.gr/epikairotita/sakellaropoulou-gia-ta-tebi-i-odyni-paramenei-ameiwti-kai-ta-erwtimata-dixws-apantisi-44342890267,2024-02-28,«Χρέος της Πολιτείας είναι η απόδοση της ευθύνης και η μέριμνα για να μη ζήσει ποτέ ξανά...,
Μαθήματα από τα Τέμπη,https://www.protagon.gr/apopseis/alli-eikona-mathimata-apo-ta-tebi-44342889628,2024-02-27,"Τις τελευταίες ημέρες η υπόθεση των Τεμπών λαμβάνει άλλη τροπή. Και καλώς συμβαίνει. Μπορεί οι νεκροί να μη γυρίζουν πίσω, η...",
Μαρινάκης για τα Τέμπη: Κόμματα προσπαθούν να κάνουν πολιτική πάνω στον ανθρώπινο πόνο,https://www.protagon.gr/epikairotita/marinakis-gia-ta-tebi-kommata-prospathoun-na-kanoun-politiki-panw-ston-anthrwpino-pono-44342889759,2024-02-27,«Το γεγονός ότι (η Δικαιοσύνη) κρίνει τη δεδομένη στιγμή ότι χρειάζεται να γίνει παραπάνω έρευνα... δεν σημαίνει...,
Εισαγγελέας Αρείου Πάγου για Τέμπη: Να διερευνηθεί κάθε καταγγελία από τους συγγενείς των θυμάτων,https://www.protagon.gr/epikairotita/eisaggeleas-areiou-pagou-gia-tebi-na-dierevnithei-kathe-kataggelia-apo-tous-syggeneis-twn-thymatwn-44342889031,2024-02-26,Η Γεωργία Αδειλίνη ζητεί να μην παραλειφθεί τίποτα στον «βωμό» της γρήγορης παραπομπής σε δίκη των υπευθύνων....,
Ενταση και αποχωρήσεις από την Εξεταστική για τα Τέμπη,https://www.protagon.gr/epikairotita/entasi-kai-apoxwriseis-apo-tin-eksetastiki-gia-ta-tebi-44342885665,2024-02-20,"Ο πρόεδρος της Επιτροπής Δημήτρης Μαρκόπουλος ανακοίνωσε ότι η τελευταία συνεδρίασή της θα διεξαχθεί στις 8 Μαρτίου, έτσι ώστε στις 11...",
Φλωρίδης: Σε έναν χρόνο ολοκληρώθηκε η ανάκριση για τα Τέμπη όταν στο Μάτι χρειάστηκαν πέντε,https://www.protagon.gr/epikairotita/flwridis-se-enan-xrono-oloklirwthike-i-anakrisi-gia-ta-tebi-otan-sto-mati-xreiastikan-pente-44342885413,2024-02-20,"Οπως εξάλλου σημείωσε ο υπουργός Δικαιοσύνης, με το προς ψήφιση νομοσχέδιο για τις αλλαγές στους Ποινικούς Κώδικες...",
Τέμπη: Αρνείται να καταθέσει στην Επιτροπή ο Αγοραστός – «ασκώ το δικαίωμα της σιωπής»…,https://www.protagon.gr/epikairotita/tebi-arneitai-na-katathesei-stin-epitropi-o-agorastos-askw-to-dikaiwma-tis-siwpis-44342882486,2024-02-15,"«Με δεδομένη την ιδιότητά μου ως κατηγορουμένου, δεν είναι δυνατόν να καταθέσω», αναφέρει στο υπόμνημά του ο...",
"Φλωρίδης: Ιούνιο, στο πρώην ΤΕΙ Λάρισας, ξεκινά η δίκη για τα Τέμπη – Αδικη η επίθεση στους δικαστές",https://www.protagon.gr/epikairotita/flwridis-iounio-sto-prwin-tei-larisas-ksekina-i-diki-gia-ta-tebi-adiki-i-epithesi-stous-dikastes-44342881656,2024-02-14,Ετοιμη σε ενάμιση μήνα η αίθουσα που θα φιλοξενήσει τους παράγοντες της δίκης και το ακροατήριο,
Καραμανλής στην Εξεταστική για τα Τέμπη: «Δεν κρύφτηκα – δεν έπαιξα θέατρο»,https://www.protagon.gr/epikairotita/karamanlis-stin-eksetastiki-gia-ta-tebi-den-kryftika-den-epaiksa-theatro-44342880943,2024-02-13,"«Ο Γενικός Κανονισμός Λειτουργίας, λοιπόν, παραβιάστηκε δυστυχώς κατά συρροήν εκείνο το μοιραίο βράδυ. Αυτή είναι η πραγματικότητα»,...",
Η ηγεσία του Αρείου Πάγου απάντησε στα περί αβελτηρίας για το δυστύχημα στα Τέμπη,https://www.protagon.gr/epikairotita/i-igesia-tou-areiou-pagou-apantise-sta-peri-aveltirias-gia-to-dystyxima-sta-tebi-44342878027,2024-02-08,"Αφορμή για την κοινή ανακοίνωση της Προέδρου και της Εισαγγελέως του Ανωτάτου Δικαστηρίου, σειρά επικριτικών δημοσιευμάτων για...",
Ποινική δίωξη στον Αγοραστό για το «μπάζωμα» στα Τέμπη,https://www.protagon.gr/epikairotita/poiniki-diwksi-ston-agorasto-gia-to-bazwma-sta-tebi-44342876718,2024-02-06,Ο πρώην περιφερειάρχης Θεσσαλίας παραπέμπεται στο πλαίσιο της προκαταρκτικής έρευνας που είχε ξεκινήσει έπειτα από μήνυση που κατέθεσαν εναντίον του συγγενείς...,
Καρυστιανού για Τέμπη: «Η Εισαγγελέας του Αρείου Πάγου μου είπε να πάω στην Εκκλησία να με βοηθήσει»,https://www.protagon.gr/epikairotita/karystianou-gia-tebi-i-eisaggeleas-tou-areiou-pagou-mou-eipe-na-paw-stin-ekklisia-na-me-voithisei-44342875105,2024-02-02,Η πρόεδρος του συλλόγου «Τέμπη 2023» κατήγγειλε τον κυνισμό με τον οποίο την αντιμετώπισαν λειτουργοί του κράτους...,
Διευθύνων σύμβουλος ΟΣΕ στην Εξεταστική για Τέμπη: «Δεν έχω ξαναδεί τόσα λάθη ταυτόχρονα – Χάθηκαν 57 ζωές για το τίποτα»,https://www.protagon.gr/epikairotita/politiki/diefthynwn-symvoulos-ose-stin-eksetastiki-gia-tebi-den-exw-ksanadei-tosa-lathi-taftoxrona-xathikan-57-zwes-gia-to-tipota-44342873824,2024-02-01,Ευθύνες σε σταθμάρχη και μηχανοδηγό από τον Παναγιώτη Τερεζάκη. Ζήτησε «συγγνώμη» από τους συγγενείς των θυμάτων. «Ο...,
Τέμπη: Ποινική δίωξη σε βάρος 15 στελεχών της ΕΡΓΟΣΕ,https://www.protagon.gr/epikairotita/tebi-poiniki-diwksi-se-varos-15-stelexwn-tis-ergose-44342871779,2024-01-29,"Η άσκηση των διώξεων ήρθε κατόπιν πρότασης του εφέτη ανακριτή που διερευνά την υπόθεση του δυστυχήματος από τον περασμένο Μάρτιο, κΣωτήρη...",
Συγκλονιστική κατάθεση στην Εξεταστική για τα Τέμπη: «Δίπλα μου είναι 57 νεκροί και 180 τραυματίες»,https://www.protagon.gr/epikairotita/sygklonise-i-xarokameni-maria-karystianou-stin-eksetastiki-gia-ta-tebi-dipla-mou-einai-57-nekroi-kai-180-traymaties-44342868853,2024-01-24,«Πολλές φορές αυτά που άκουσα εδώ με έκαναν να ντρέπομαι. Με έκαναν να θέλω να αλλάξω χώρα......,
Τέμπη: Στα ύψη η ένταση στην Εξεταστική – «Θα μας δείρετε;»,https://www.protagon.gr/epikairotita/tebi-sta-ypsi-i-entasi-stin-eksetastiki-tha-mas-deirete-44342865148,2024-01-17,Ανέβηκαν οι τόνοι στην Εξεταστική Επιτροπή για το τραγικό δυστύχημα μετά και από τις αναφορές της πλειοψηφίας σχετικά με την κατάσταση...,
Τον ιατρικό φάκελο του μηχανοδηγού της επιβατηγής αμαξοστοιχίας ζήτησε η Εξεταστική για τα Τέμπη,https://www.protagon.gr/epikairotita/ton-iatriko-fakelo-tou-mixanodigou-tis-epivatigis-amaksostoixias-zitise-i-eksetastiki-gia-ta-tebi-44342865113,2024-01-16,"Για «αποκαλύψεις-σοκ στην Εξεταστική» και «παντελή απουσία ελέγχων από τη ΡΑΣ και την Hellenic Train στους μηχανοδηγούς»,...",
Τέμπη: Ποινική δίωξη σε βάρος 23 προσώπων από την Ευρωπαϊκή Εισαγγελία για τη σύμβαση 717,https://www.protagon.gr/epikairotita/tebi-poiniki-diwksi-se-varos-23-proswpwn-gia-ti-symvasi-717-44342844995,2023-12-12,Ποινικές ευθύνες σε βαθμό κακουργήματος για την επίμαχη σύμβαση η οποία ζημίωσε το ελληνικό Δημόσιο και την...,
Επιστημονική Υπηρεσία Βουλής: Εκτός Εξεταστικής για τα Τέμπη η Ζωή Κωνσταντοπούλου,https://www.protagon.gr/epikairotita/epistimoniki-ypiresia-voulis-ektos-eksetastikis-gia-ta-tebi-i-zwi-kwnstantopoulou-44342838975,2023-12-01,Η γνωμοδότηση δεν είναι δεσμευτική και η τελική απόφαση για την εξαίρεση ή μη της επικεφαλής...,
Αίτημα εξαίρεσης Κωνσταντοπούλου απο την Εξεταστική για τα Τέμπη,https://www.protagon.gr/epikairotita/aitima-eksairesis-kwnstantopoulou-apo-tin-eksetastiki-gia-ta-tebi-44342836718,2023-11-28,«Είναι παράλληλα συνήγορος συγγενών θυμάτων του σιδηροδρομικού δυστυχήματος» το βασικό επιχείρημα της πρότασης για την πρόεδρο της Πλεύσης Ελευθερίας,
Βουλή: Απορρίφθηκαν οι προτάσεις ΣΥΡΙΖΑ και ΠΑΣΟΚ για προανακριτική για τα Τέμπη,https://www.protagon.gr/epikairotita/vouli-aporrifthikan-oi-protaseis-syriza-kai-pasok-gia-proanakritiki-gia-ta-tebi-44342834909,2023-11-25,Αργά μετά τα μεσάνυχτα και ύστερα από μια 15ωρη συνεδρίαση που διεξήχθη σε υψηλούς τόνους ολοκληρώθηκε η...,
Καραμανλής για Τέμπη: Είμαι ο πρώτος που θέλω να χυθεί άπλετο φως,https://www.protagon.gr/epikairotita/politiki/k-ax-karamanlis-gia-tebi-eimai-o-prwtos-pou-thelw-na-xythei-apleto-fws-44342834866,2023-11-24,"«Να μην συνηγορήσουμε στην πολιτική εκμετάλλευση της τραγωδίας των Τεμπών που επιχειρείται από συγκεκριμένες παρατάξεις», ζήτησε ο πρώην υπουργός Υποδομών και...",
Βουλή: Συγκροτήθηκε η 31μελής Εξεταστική Επιτροπή για τα Τέμπη,https://www.protagon.gr/epikairotita/ellada/vouli-sygkrotithike-i-31melis-eksetastiki-epitropi-gia-ta-tebi-44342831858,2023-11-20,"Η Εξεταστική Επιτροπή, τη σύσταση της οποίας αιτήθηκε το ΚΚΕ την προηγούμενη εβδομάδα, εγκρίθηκε με 266 «ναι» από την Ολομέλεια και...",
Εισαγγελία Αρείου Πάγου: Δεν βρέθηκαν ανθρώπινα μέλη σε βαγόνι από τα τρένα στα Τέμπη,https://www.protagon.gr/epikairotita/eisaggelia-areiou-pagou-den-vrethikan-anthrwpina-meli-se-vagoni-apo-ta-trena-sta-tebi-44342831021,2023-11-19,Σε ανακοίνωσή της η εισαγγελία διαψεύδει δημοσιεύματα και διευκρινίζει ότι έχουν ανευρεθεί αρκετά μικρά υπολείμματα οστών και...,
Τέμπη: Βρέθηκε σε συντρίμμια το μαύρο κουτί του Intercity,https://www.protagon.gr/epikairotita/tebi-vrethike-se-syntrimmia-to-mavro-kouti-tou-intercity-44342830474,2023-11-17,Το καταγραφικό βρέθηκε στα συντρίμμια των βαγονιών που φυλάσσονται στο αμαξοστάσιο του ΟΣΕ και παραδόθηκε στις Αρχές. Στον ίδιο χώρο βρέθηκε...,
Τέμπη: Πέρασε η πρόταση του ΚΚΕ για Εξεταστική – Αντιπαράθεση στη Βουλή,https://www.protagon.gr/epikairotita/tebi-perase-i-protasi-tou-kke-gia-eksetastiki-antiparathesi-sti-vouli-44342829099,2023-11-15,"Σύγκρουση Βορίδη, Φάμελλου, Ανδρουλάκη για τη στάση της κυβέρνησης. Για «λάθος» του ΚΚΕ το οποίο εκμεταλλεύεται η...",
Καβγάς ΠΑΣΟΚ – ΚΚΕ στη Βουλή για τα Τέμπη: Είστε σανίδα σωτηρίας της ΝΔ – Είστε υπερωκεάνειο σωτηρίας,https://www.protagon.gr/epikairotita/kavgas-pasok-kke-sti-vouli-gia-ta-tebi-eiste-sanida-swtirias-tis-nd-eiste-yperwkeaneio-swtirias-44342828559,2023-11-15,Με ένταση και σύγκρουση Μάντζου - Παφίλη ξεκίνησε η συζήτηση στην Ολομέλεια της πρότασης του ΚΚΕ για...,
Εξεταστική για Τέμπη: Καβγάς Τζάκρη-Παφίλη στη Βουλή για το… «δεκανίκι της ΝΔ»,https://www.protagon.gr/epikairotita/eksetastiki-gia-tebi-kavgas-tzakri-pafili-sti-vouli-gia-to-dekaniki-tis-nd-44342827179,2023-11-13,Αίτημα σύστασης προανακριτικής επιτροπής κατέθεσε το ΠΑΣΟΚ προκειμένου να αναζητηθούν ενδεχόμενες ποινικές ευθύνες των πρώην υπουργών Μεταφορών...,
Με βολές κατά ΚΚΕ το αίτημα ΣΥΡΙΖΑ για Προανακριτική για τα Τέμπη,https://www.protagon.gr/epikairotita/me-voles-kata-kke-to-aitima-syriza-gia-proanakritiki-gia-ta-tebi-44342825858,2023-11-10,Στην ιδια κατεύθυνση και το ΠΑΣΟΚ που επίσης επιμενει στο αίτημα προανακριτικής επιτροπής κατηγορώντας την κυβέρνηση ότι έσπευσε να κρυφτεί...,
